Customer	Fleet	Vehicle Name	VIN	Vehicle Type	Vehicle Group	Axle	Tyre position	Sensor ID	Sensor Type	Tyre Brand	Tyre Size	Tyre Model	Retread	DOT	Mounted On	Odometer	Last Seen	Last Measured	Temperature	Temperature Unit	Battery	Signal	Gateway	Firmware	Hub	Trailer	Driver	Depot	Region	Country	Notes	Ticket	Created	Updated	Source	Status	Severity	Cold inflation pressure	Pressure deviation	Compensated Pressure	Pressure Unit	Pressure (non-compensated)
The Allen Company	Haul Division	DT-1803		Truck		3	3RI	C100310	Gen2		11R24.5							2026-09-08 06:14	80	F	90%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1803		Truck		2	2L	C100311	Gen2		11R24.5							2026-09-08 06:14	81	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1803		Truck		4	4LO	C100312	Gen2		11R24.5							2026-09-08 06:14	82	F	92%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT-1803		Truck		4	4RO	C100313	Gen2		11R24.5							2026-09-08 06:14	83	F	93%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 875		Truck		2	2RI	C100314	Gen2		11R24.5							2026-09-08 06:14	84	F	94%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 875		Truck		3	3RO	C100315	Gen2		11R24.5							2026-09-08 06:14	85	F	95%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 875		Truck		3	3LI	C100316	Gen2		11R24.5							2026-09-08 06:14	86	F	96%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 875		Truck		1	1L	C100317	Gen2		11R24.5							2026-09-08 06:14	87	F	97%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 875		Truck		1	1R	C100318	Gen2		11R24.5							2026-09-08 06:14	88	F	98%														ContiConnect	No alerts	None	110.0		109.0	psi	107.0
The Allen Company	Haul Division	DT 875		Truck		3	3RI	C100319	Gen2		11R24.5							2026-09-08 06:14	89	F	99%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 875		Truck		3	3LO	C100320	Gen2		11R24.5							2026-09-08 06:14	90	F	60%														ContiConnect	No alerts	None	110.0		107.0	psi	105.0
The Allen Company	Haul Division	DT 875		Truck		4	4LO	C100321	Gen2		11R24.5							2026-09-08 06:14	91	F	61%														ContiConnect	No alerts	None	110.0		109.0	psi	107.0
The Allen Company	Haul Division	DT 875		Truck		4	4LI	C100322	Gen2		11R24.5							2026-09-08 06:14	92	F	62%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 875		Truck		4	4RO	C100323	Gen2		11R24.5							2026-09-08 06:14	93	F	63%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 875		Truck		4	4RI	C100324	Gen2		11R24.5							2026-09-08 06:14	94	F	64%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 875		Truck		2	2LO	C100325	Gen2		11R24.5							2026-09-08 06:14	95	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 875		Truck		2	2LI	C100326	Gen2		11R24.5							2026-09-08 06:14	96	F	66%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 875		Truck		2	2RO	C100327	Gen2		11R24.5							2026-09-08 06:14	97	F	67%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 878		Truck		4	4RI	C100328	Gen2		11R24.5							2026-09-08 06:14	98	F	68%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 878		Truck		3	3RI	C100329	Gen2		11R24.5							2026-09-08 06:14	99	F	69%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 878		Truck		3	3LO	C100330	Gen2		11R24.5							2026-09-08 06:14	70	F	70%														ContiConnect	Low pressure	Medium	110.0		99.0	psi	97.0
The Allen Company	Haul Division	DT 878		Truck		4	4RO	C100331	Gen2		11R24.5							2026-09-08 06:14	71	F	71%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 878		Truck		1	1L	C100332	Gen2		11R24.5							2026-09-08 06:14	72	F	72%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 878		Truck		2	2L	C100333	Gen2		11R24.5							2026-09-08 06:14	73	F	73%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 878		Truck		1	1R	C100334	Gen2		11R24.5							2026-09-08 06:14	74	F	74%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 878		Truck		2	2R	C100335	Gen2		11R24.5							2026-09-08 06:14	75	F	75%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 878		Truck		3	3RO	C100336	Gen2		11R24.5							2026-09-08 06:14	76	F	76%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 878		Truck		3	3LI	C100337	Gen2		11R24.5							2026-09-08 06:14	77	F	77%														ContiConnect	No alerts	None	110.0		119.0	psi	117.0
The Allen Company	Haul Division	DT 878		Truck		4	4LI	C100338	Gen2		11R24.5							2026-09-08 06:14	78	F	78%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 878		Truck		4	4LO	C100339	Gen2		11R24.5							2026-09-08 06:14	79	F	79%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	HT 1119		Truck		3	3LI	C100340	Gen2		11R24.5							2026-09-08 06:14	80	F	80%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		3	3RO	C100341	Gen2		11R24.5							2026-09-08 06:14	81	F	81%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		3	3RI	C100342	Gen2		11R24.5							2026-09-08 06:14	82	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		1	1R	C100343	Gen2		11R24.5							2026-09-08 06:14	83	F	83%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	HT 1119		Truck		2	2LO	C100344	Gen2		11R24.5							2026-09-08 06:14	84	F	84%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		2	2LI	C100345	Gen2		11R24.5							2026-09-08 06:14	85	F	85%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		2	2RO	C100346	Gen2		11R24.5							2026-09-08 06:14	86	F	86%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		3	3LO	C100347	Gen2		11R24.5							2026-09-08 06:14	87	F	87%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	HT 1119		Truck		1	1L	C100348	Gen2		11R24.5							2026-09-08 06:14	88	F	88%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	HT 1119		Truck		2	2RI	C100349	Gen2		11R24.5							2026-09-08 06:14	89	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		3	3LO	C100350	Gen2		11R24.5							2026-09-08 06:14	90	F	90%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		1	1R	C100351	Gen2		11R24.5							2026-09-08 06:14	91	F	91%														ContiConnect	No alerts	None	110.0		121.0	psi	119.0
The Allen Company	Haul Division	DT 883		Truck		2	2R	C100352	Gen2		11R24.5							2026-09-08 06:14	92	F	92%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		3	3LI	C100353	Gen2		11R24.5							2026-09-08 06:14	93	F	93%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 883		Truck		4	4LI	C100354	Gen2		11R24.5							2026-09-08 06:14	94	F	94%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		2	2L	C100355	Gen2		11R24.5							2026-09-08 06:14	95	F	95%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		3	3RO	C100356	Gen2		11R24.5							2026-09-08 06:14	96	F	96%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 883		Truck		3	3RI	C100357	Gen2		11R24.5							2026-09-08 06:14	97	F	97%														ContiConnect	Low pressure	Medium	110.0		104.0	psi	102.0
The Allen Company	Haul Division	DT 883		Truck		4	4RO	C100358	Gen2		11R24.5							2026-09-08 06:14	98	F	98%														ContiConnect	Low pressure	Medium	110.0		100.0	psi	98.0
The Allen Company	Haul Division	DT 883		Truck		4	4LO	C100359	Gen2		11R24.5							2026-09-08 06:14	99	F	99%														ContiConnect	Low pressure	Medium	110.0		100.0	psi	98.0
The Allen Company	Haul Division	DT 883		Truck		1	1L	C100360	Gen2		11R24.5							2026-09-08 06:14	70	F	60%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 883		Truck		4	4RI	C100361	Gen2		11R24.5							2026-09-08 06:14	71	F	61%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 1800		Truck		4	4LO	C100362	Gen2		11R24.5							2026-09-08 06:14	72	F	62%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 1800		Truck		3	3LI	C100363	Gen2		11R24.5							2026-09-08 06:14	73	F	63%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1800		Truck		3	3RI	C100364	Gen2		11R24.5							2026-09-08 06:14	74	F	64%														ContiConnect	Low pressure	Medium	110.0		104.0	psi	102.0
The Allen Company	Haul Division	DT 1800		Truck		4	4RI	C100365	Gen2		11R24.5							2026-09-08 06:14	75	F	65%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 1800		Truck		2	2L	C100366	Gen2		11R24.5							2026-09-08 06:14	76	F	66%														ContiConnect	Sensor defect	None	110.0			psi	
The Allen Company	Haul Division	DT 1800		Truck		4	4RO	C100367	Gen2		11R24.5							2026-09-08 06:14	77	F	67%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 1800		Truck		4	4LI	C100368	Gen2		11R24.5							2026-09-08 06:14	78	F	68%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 1800		Truck		1	1R	C100369	Gen2		11R24.5							2026-09-08 06:14	79	F	69%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 1800		Truck		3	3LO	C100370	Gen2		11R24.5							2026-09-08 06:14	80	F	70%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 1800		Truck		1	1L	C100371	Gen2		11R24.5							2026-09-08 06:14	81	F	71%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 1800		Truck		3	3RO	C100372	Gen2		11R24.5							2026-09-08 06:14	82	F	72%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1800		Truck		2	2R	C100373	Gen2		11R24.5							2026-09-08 06:14	83	F	73%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 868		Truck		4	4LI	C100374	Gen2		11R24.5							2026-09-08 06:14	84	F	74%														ContiConnect	No alerts	None	110.0		127.0	psi	125.0
The Allen Company	Haul Division	DT 868		Truck		2	2R	C100375	Gen2		11R24.5							2026-09-08 06:14	85	F	75%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 868		Truck		4	4RO	C100376	Gen2		11R24.5							2026-09-08 06:14	86	F	76%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 868		Truck		1	1R	C100377	Gen2		11R24.5							2026-09-08 06:14	87	F	77%														ContiConnect	No alerts	None	110.0		121.0	psi	119.0
The Allen Company	Haul Division	DT 868		Truck		3	3LI	C100378	Gen2		11R24.5							2026-09-08 06:14	88	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 868		Truck		4	4RI	C100379	Gen2		11R24.5							2026-09-08 06:14	89	F	79%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 868		Truck		2	2L	C100380	Gen2		11R24.5							2026-09-08 06:14	90	F	80%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 868		Truck		3	3RI	C100381	Gen2		11R24.5							2026-09-08 06:14	91	F	81%														ContiConnect	No alerts	None	110.0		125.0	psi	123.0
The Allen Company	Haul Division	DT 868		Truck		1	1L	C100382	Gen2		11R24.5							2026-09-08 06:14	92	F	82%														ContiConnect	No alerts	None	110.0		122.0	psi	120.0
The Allen Company	Haul Division	DT 868		Truck		4	4LO	C100383	Gen2		11R24.5							2026-09-08 06:14	93	F	83%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 868		Truck		3	3RO	C100384	Gen2		11R24.5							2026-09-08 06:14	94	F	84%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 868		Truck		3	3LO	C100385	Gen2		11R24.5							2026-09-08 06:14	95	F	85%														ContiConnect	No alerts	None	110.0		118.0	psi	116.0
The Allen Company	Haul Division	DT 885		Truck		4	4LI	C100386	Gen2		11R24.5							2026-09-08 06:14	96	F	86%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		2	2R	C100387	Gen2		11R24.5							2026-09-08 06:14	97	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		4	4LO	C100388	Gen2		11R24.5							2026-09-08 06:14	98	F	88%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		1	1L	C100389	Gen2		11R24.5							2026-09-08 06:14	99	F	89%														ContiConnect	No alerts	None	110.0		118.0	psi	116.0
The Allen Company	Haul Division	DT 885		Truck		4	4RO	C100390	Gen2		11R24.5							2026-09-08 06:14	70	F	90%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		2	2L	C100391	Gen2		11R24.5							2026-09-08 06:14	71	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		3	3RI	C100392	Gen2		11R24.5							2026-09-08 06:14	72	F	92%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		4	4RI	C100393	Gen2		11R24.5							2026-09-08 06:14	73	F	93%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		3	3LO	C100394	Gen2		11R24.5							2026-09-08 06:14	74	F	94%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		1	1R	C100395	Gen2		11R24.5							2026-09-08 06:14	75	F	95%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 885		Truck		3	3RO	C100396	Gen2		11R24.5							2026-09-08 06:14	76	F	96%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 885		Truck		3	3LI	C100397	Gen2		11R24.5							2026-09-08 06:14	77	F	97%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 895		Truck		4	4RO	C100398	Gen2		11R24.5							2026-09-08 06:14	78	F	98%														ContiConnect	No alerts	None	110.0		118.0	psi	116.0
The Allen Company	Haul Division	DT 895		Truck		1	1L	C100399	Gen2		11R24.5							2026-09-08 06:14	79	F	99%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 895		Truck		1	1R	C100400	Gen2		11R24.5							2026-09-08 06:14	80	F	60%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 895		Truck		2	2R	C100401	Gen2		11R24.5							2026-09-08 06:14	81	F	61%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 895		Truck		4	4LO	C100402	Gen2		11R24.5							2026-09-08 06:14	82	F	62%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 895		Truck		3	3RO	C100403	Gen2		11R24.5							2026-09-08 06:14	83	F	63%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 895		Truck		3	3LI	C100404	Gen2		11R24.5							2026-09-08 06:14	84	F	64%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 895		Truck		2	2L	C100405	Gen2		11R24.5							2026-09-08 06:14	85	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 895		Truck		4	4LI	C100406	Gen2		11R24.5							2026-09-08 06:14	86	F	66%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 895		Truck		3	3RI	C100407	Gen2		11R24.5							2026-09-08 06:14	87	F	67%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 895		Truck		3	3LO	C100408	Gen2		11R24.5							2026-09-08 06:14	88	F	68%														ContiConnect	No alerts	None	110.0		118.0	psi	116.0
The Allen Company	Haul Division	DT 895		Truck		4	4RI	C100409	Gen2		11R24.5							2026-09-08 06:14	89	F	69%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		2	2L	C100410	Gen2		11R24.5							2026-09-08 06:14	90	F	70%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		4	4LI	C100411	Gen2		11R24.5							2026-09-08 06:14	91	F	71%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 896		Truck		1	1R	C100412	Gen2		11R24.5							2026-09-08 06:14	92	F	72%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 896		Truck		4	4RI	C100413	Gen2		11R24.5							2026-09-08 06:14	93	F	73%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		4	4LO	C100414	Gen2		11R24.5							2026-09-08 06:14	94	F	74%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 896		Truck		3	3RO	C100415	Gen2		11R24.5							2026-09-08 06:14	95	F	75%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 896		Truck		3	3LO	C100416	Gen2		11R24.5							2026-09-08 06:14	96	F	76%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 896		Truck		4	4RO	C100417	Gen2		11R24.5							2026-09-08 06:14	97	F	77%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		1	1L	C100418	Gen2		11R24.5							2026-09-08 06:14	98	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		3	3RI	C100419	Gen2		11R24.5							2026-09-08 06:14	99	F	79%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		2	2R	C100420	Gen2		11R24.5							2026-09-08 06:14	70	F	80%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 896		Truck		3	3LI	C100421	Gen2		11R24.5							2026-09-08 06:14	71	F	81%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 1808		Truck		1	1R	C100422	Gen2		11R24.5							2026-09-08 06:14	72	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1808		Truck		4	4LO	C100423	Gen2		11R24.5							2026-09-08 06:14	73	F	83%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 1808		Truck		1	1L	C100424	Gen2		11R24.5							2026-09-08 06:14	74	F	84%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 1808		Truck		3	3LO	C100425	Gen2		11R24.5							2026-09-08 06:14	75	F	85%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 1808		Truck		2	2R	C100426	Gen2		11R24.5							2026-09-08 06:14	76	F	86%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1808		Truck		2	2L	C100427	Gen2		11R24.5							2026-09-08 06:14	77	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1808		Truck		4	4RO	C100428	Gen2		11R24.5							2026-09-08 06:14	78	F	88%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 1808		Truck		3	3RO	C100429	Gen2		11R24.5							2026-09-08 06:14	79	F	89%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 1808		Truck		3	3RI	C100430	Gen2		11R24.5							2026-09-08 06:14	80	F	90%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 1808		Truck		4	4RI	C100431	Gen2		11R24.5							2026-09-08 06:14	81	F	91%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1808		Truck		3	3LI	C100432	Gen2		11R24.5							2026-09-08 06:14	82	F	92%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 1808		Truck		4	4LI	C100433	Gen2		11R24.5							2026-09-08 06:14	83	F	93%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 861		Truck		3	3RO	C100434	Gen2		11R24.5							2026-09-08 06:14	84	F	94%														ContiConnect	Low pressure	Medium	110.0		104.0	psi	102.0
The Allen Company	Haul Division	DT 861		Truck		3	3LO	C100435	Gen2		11R24.5							2026-09-08 06:14	85	F	95%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 861		Truck		4	4RI	C100436	Gen2		11R24.5							2026-09-08 06:14	86	F	96%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 861		Truck		2	2R	C100437	Gen2		11R24.5							2026-09-08 06:14	87	F	97%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 861		Truck		3	3LI	C100438	Gen2		11R24.5							2026-09-08 06:14	88	F	98%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 861		Truck		2	2L	C100439	Gen2		11R24.5							2026-09-08 06:14	89	F	99%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 861		Truck		4	4LI	C100440	Gen2		11R24.5							2026-09-08 06:14	90	F	60%														ContiConnect	Low pressure	Medium	110.0		100.0	psi	98.0
The Allen Company	Haul Division	DT 861		Truck		4	4LO	C100441	Gen2		11R24.5							2026-09-08 06:14	91	F	61%														ContiConnect	Low pressure	Medium	110.0		100.0	psi	98.0
The Allen Company	Haul Division	DT 861		Truck		1	1L	C100442	Gen2		11R24.5							2026-09-08 06:14	92	F	62%														ContiConnect	Low pressure	Medium	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 861		Truck		1	1R	C100443	Gen2		11R24.5							2026-09-08 06:14	93	F	63%														ContiConnect	Low pressure	Medium	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 861		Truck		4	4RO	C100444	Gen2		11R24.5							2026-09-08 06:14	94	F	64%														ContiConnect	Low pressure	Medium	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 861		Truck		3	3RI	C100445	Gen2		11R24.5							2026-09-08 06:14	95	F	65%														ContiConnect	Low pressure	Medium	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 871		Truck		3	3RO	C100446	Gen2		11R24.5							2026-09-08 06:14	96	F	66%														ContiConnect	No alerts	None	110.0		109.0	psi	107.0
The Allen Company	Haul Division	DT 871		Truck		2	2L	C100447	Gen2		11R24.5							2026-09-08 06:14	97	F	67%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 871		Truck		2	2R	C100448	Gen2		11R24.5							2026-09-08 06:14	98	F	68%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 871		Truck		4	4RI	C100449	Gen2		11R24.5							2026-09-08 06:14	99	F	69%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 871		Truck		3	3LI	C100450	Gen2		11R24.5							2026-09-08 06:14	70	F	70%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 871		Truck		1	1L	C100451	Gen2		11R24.5							2026-09-08 06:14	71	F	71%														ContiConnect	No alerts	None	110.0		125.0	psi	123.0
The Allen Company	Haul Division	DT 871		Truck		4	4LO	C100452	Gen2		11R24.5							2026-09-08 06:14	72	F	72%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 871		Truck		4	4RO	C100453	Gen2		11R24.5							2026-09-08 06:14	73	F	73%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 871		Truck		1	1R	C100454	Gen2		11R24.5							2026-09-08 06:14	74	F	74%														ContiConnect	Low pressure	Medium	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 871		Truck		3	3LO	C100455	Gen2		11R24.5							2026-09-08 06:14	75	F	75%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 871		Truck		4	4LI	C100456	Gen2		11R24.5							2026-09-08 06:14	76	F	76%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 871		Truck		3	3RI	C100457	Gen2		11R24.5							2026-09-08 06:14	77	F	77%														ContiConnect	Low pressure	Medium	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 877		Truck		2	2L	C100458	Gen2		11R24.5							2026-09-08 06:14	78	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 877		Truck		3	3LI	C100459	Gen2		11R24.5							2026-09-08 06:14	79	F	79%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 877		Truck		1	1L	C100460	Gen2		11R24.5							2026-09-08 06:14	80	F	80%														ContiConnect	Low pressure	Medium	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 877		Truck		4	4LI	C100461	Gen2		11R24.5							2026-09-08 06:14	81	F	81%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 877		Truck		3	3RI	C100462	Gen2		11R24.5							2026-09-08 06:14	82	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 877		Truck		4	4RI	C100463	Gen2		11R24.5							2026-09-08 06:14	83	F	83%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 877		Truck		4	4RO	C100464	Gen2		11R24.5							2026-09-08 06:14	84	F	84%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 877		Truck		4	4LO	C100465	Gen2		11R24.5							2026-09-08 06:14	85	F	85%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 877		Truck		3	3LO	C100466	Gen2		11R24.5							2026-09-08 06:14	86	F	86%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
